index,course_id,full_course_id,days_of_wk_cd,meet_strt_tm,meet_stop_tm,meet_bldg_cd,meet_room_cd,instructors,requisites_logic
50,A&O SCI 141,Atmospheric and Oceanic Sciences 141,MW,01:00 pm,02:15 pm,MS,07124A,"Li, Q.; Mohseni, A.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Chemistry  Biochemistry 14B']}, 'Chemistry  Biochemistry 20B', {'type': 'OR', 'conditions': ['Physics 1B']}, 'Physics 6B', {'type': 'OR', 'conditions': ['Mathematics 3A', 'Mathematics 31A']}]}, 'corequisites': None}"
53,A&O SCI M192A,Atmospheric and Oceanic Sciences M192A,T,03:30 pm,04:45 pm,LAKRETZ,00110,"Shaked, S.",
54,A&O SCI 192B,Atmospheric and Oceanic Sciences 192B,VAR,12:00 am,12:00 am,,,"Shaked, S.","{'prerequisites': {'type': 'AND', 'conditions': ['Life Sciences M192A']}, 'corequisites': None}"
56,A&O SCI 197,Atmospheric and Oceanic Sciences 197,VAR,12:00 am,12:00 am,,,"Sack, L.",
57,A&O SCI 199,Atmospheric and Oceanic Sciences 199,VAR,12:00 am,12:00 am,,,"Paulson, S.E.",
58,A&O SCI 199,Atmospheric and Oceanic Sciences 199,VAR,12:00 am,12:00 am,,,"Chen, G.",
59,A&O SCI 199,Atmospheric and Oceanic Sciences 199,VAR,12:00 am,12:00 am,,,"Baijnath-Rodino, J",
60,A&O SCI 199,Atmospheric and Oceanic Sciences 199,VAR,12:00 am,12:00 am,,,"Kok, J.F.",
61,A&O SCI 199,Atmospheric and Oceanic Sciences 199,VAR,12:00 am,12:00 am,,,"Stewart, A.L.",
62,A&O SCI 199,Atmospheric and Oceanic Sciences 199,VAR,12:00 am,12:00 am,,,"Mitchell, J.L.",
63,A&O SCI 200A,Atmospheric and Oceanic Sciences 200A,M,12:00 pm,01:30 pm,MS,07121,"Mitchell, J.L.",
64,A&O SCI 200A,Atmospheric and Oceanic Sciences 200A,T,01:30 pm,03:00 pm,MS,07121,"Mitchell, J.L.",
66,A&O SCI 200B,Atmospheric and Oceanic Sciences 200B,MW,10:00 am,11:20 am,MS,07121,"Chen, G.",
67,A&O SCI 200C,Atmospheric and Oceanic Sciences 200C,TR,10:30 am,11:45 am,MS,07121,"Saide Peralta, P.",
69,A&O SCI C204,Atmospheric and Oceanic Sciences C204,VAR,,,ONLINE,00000LA,"Lozinski, A.R.; Banach, C.A.",
71,A&O SCI 270,Atmospheric and Oceanic Sciences 270,W,03:00 pm,04:20 pm,MS,07124,"Neelin, J.D.",
72,A&O SCI 271,Atmospheric and Oceanic Sciences 271,R,03:30 pm,04:20 pm,MS,07121,"Hall, A.D.",
73,A&O SCI M275A,Atmospheric and Oceanic Sciences M275A,F,03:30 pm,05:50 pm,GEOLOGY,01707,"Cao, H.",
74,A&O SCI 296A,Atmospheric and Oceanic Sciences 296A,VAR,12:00 am,12:00 am,,,"Stewart, A.L.",
75,A&O SCI 296B,Atmospheric and Oceanic Sciences 296B,VAR,12:00 am,12:00 am,,,"Bianchi, D.",
76,A&O SCI 296D,Atmospheric and Oceanic Sciences 296D,VAR,12:00 am,12:00 am,,,"Chen, G.",
77,A&O SCI 296E,Atmospheric and Oceanic Sciences 296E,VAR,12:00 am,12:00 am,,,"Chamecki, M.",
78,A&O SCI 296H,Atmospheric and Oceanic Sciences 296H,VAR,12:00 am,12:00 am,,,"Stutz, J.P.",
79,A&O SCI 296J,Atmospheric and Oceanic Sciences 296J,VAR,12:00 am,12:00 am,,,"Kok, J.F.",
80,A&O SCI 296N,Atmospheric and Oceanic Sciences 296N,VAR,12:00 am,12:00 am,,,"Li, Q.",
81,A&O SCI 296P,Atmospheric and Oceanic Sciences 296P,VAR,12:00 am,12:00 am,,,"Paulson, S.E.",
82,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Bianchi, D.",
83,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Bortnik, J.",
84,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Chamecki, M.",
85,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Chen, G.",
86,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Eagle, R.A.",
87,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Fu, R.",
88,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Hall, A.D.",
89,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Kok, J.F.",
90,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"McKinnon, K.",
91,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"McWilliams, J.C.",
92,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Mitchell, J.L.",
93,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Neelin, J.D.",
94,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Paulson, S.E.",
95,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Saide Peralta, P.",
96,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Seibt, U.",
97,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Stewart, A.L.",
98,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Stutz, J.P.",
99,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Treude, T.I.",
100,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Tripati, A.K.",
101,A&O SCI 596,Atmospheric and Oceanic Sciences 596,UNSCHED,12:00 am,12:00 am,,,"Varney, R.H.",
102,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Bianchi, D.",
103,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Bortnik, J.",
104,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Chamecki, M.",
105,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Chen, G.",
106,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Eagle, R.A.",
107,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Fu, R.",
108,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Hall, A.D.",
109,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Kok, J.F.",
110,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"McKinnon, K.",
111,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"McWilliams, J.C.",
112,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Mitchell, J.L.",
113,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Neelin, J.D.",
114,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Paulson, S.E.",
115,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Saide Peralta, P.",
116,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Seibt, U.",
117,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Stewart, A.L.",
118,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Stutz, J.P.",
119,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Treude, T.I.",
120,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Tripati, A.K.",
121,A&O SCI 597,Atmospheric and Oceanic Sciences 597,UNSCHED,12:00 am,12:00 am,,,"Varney, R.H.",
122,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Bianchi, D.",
123,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Bortnik, J.",
124,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Chamecki, M.",
125,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Chen, G.",
126,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Eagle, R.A.",
127,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Fu, R.",
128,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Hall, A.D.",
129,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Kok, J.F.",
130,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"McKinnon, K.",
131,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"McWilliams, J.C.",
132,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Mitchell, J.L.",
133,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Neelin, J.D.",
134,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Paulson, S.E.",
135,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Saide Peralta, P.",
136,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Seibt, U.",
137,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Stewart, A.L.",
138,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Stutz, J.P.",
139,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Treude, T.I.",
140,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Tripati, A.K.",
141,A&O SCI 598,Atmospheric and Oceanic Sciences 598,UNSCHED,12:00 am,12:00 am,,,"Varney, R.H.",
142,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Bianchi, D.",
143,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Bortnik, J.",
144,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Chamecki, M.",
145,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Chen, G.",
146,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Eagle, R.A.",
147,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Fu, R.",
148,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Hall, A.D.",
149,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Kok, J.F.",
150,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"McKinnon, K.",
151,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"McWilliams, J.C.",
152,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Mitchell, J.L.",
153,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Neelin, J.D.",
154,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Paulson, S.E.",
155,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Saide Peralta, P.",
156,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Seibt, U.",
157,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Stewart, A.L.",
158,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Stutz, J.P.",
159,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Treude, T.I.",
160,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Tripati, A.K.",
161,A&O SCI 599,Atmospheric and Oceanic Sciences 599,UNSCHED,12:00 am,12:00 am,,,"Varney, R.H.",
162,AERO ST A,Aerospace Studies A,F,08:00 am,09:50 am,ROYCE,00154,"Everhart, R.",
163,AERO ST 1A,Aerospace Studies 1A,F,12:00 pm,12:50 pm,SAC,B00020B,"Malone, M.B.; Salas, I.L.",
164,AERO ST 20A,Aerospace Studies 20A,F,01:00 pm,01:50 pm,SAC,B00020B,"Malone, M.B.",
165,AERO ST 130A,Aerospace Studies 130A,F,12:00 pm,02:50 pm,SAC,00120P,"Everhart, R.","{'prerequisites': {'type': 'AND', 'conditions': ['Aerospace Studies 1A', 'Aerospace Studies 1B', 'Aerospace Studies 1C', 'Aerospace Studies 20A', 'Aerospace Studies 20B', 'Aerospace Studies 20C']}, 'corequisites': None}"
166,AERO ST 140A,Aerospace Studies 140A,F,12:00 pm,02:50 pm,SAC,00215,"Allison, M.A.","{'prerequisites': {'type': 'AND', 'conditions': ['Aerospace Studies 1A', 'Aerospace Studies 1B', 'Aerospace Studies 1C', 'Aerospace Studies 20A', 'Aerospace Studies 20B', 'Aerospace Studies 20C']}, 'corequisites': None}"
167,AF AMER 1,African American Studies 1,MW,01:00 pm,02:50 pm,ONLINE,00000AS,"Streeter, C.A.",
178,AF AMER M5,African American Studies M5,MW,05:00 pm,06:15 pm,BROAD,02160E,"Hunter, M.",
194,AF AMER M8A,African American Studies M8A,TR,05:30 pm,07:20 pm,BUNCHE,02173,"Adhanom, A.K.",
195,AF AMER 19,African American Studies 19,W,11:00 am,11:50 am,KAPLAN,A00040,"Dunnavant, J.P.",
196,AF AMER 96W,African American Studies 96W,T,03:00 pm,05:50 pm,BUNCHE,03117,"Reed, T.A.; Mays, K.T.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['English Composition 3']}]}, 'corequisites': None}"
197,AF AMER M104A,African American Studies M104A,TR,11:00 am,12:15 pm,PUB AFF,01222,"Yarborough, R.A.; TA","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['English Composition 3', 'English as A Second Language 36']}]}, 'corequisites': None}"
202,AF AMER M104E,African American Studies M104E,TR,10:00 am,11:50 am,ROLFE,03108,"Mullen, H.R.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['English Composition 3', 'English as A Second Language 36']}]}, 'corequisites': None}"
203,AF AMER 110C,African American Studies 110C,W,11:00 am,01:50 pm,KAUFMAN,00153,"Edu, U.F.",
204,AF AMER 112A,African American Studies 112A,TR,12:30 pm,01:45 pm,ONLINE,00000LA,"Due, T.P.",
211,AF AMER CM113B,African American Studies CM113B,M,08:00 am,10:50 am,,,,
212,AF AMER CM113B,African American Studies CM113B,F,10:00 am,11:20 am,,,,
213,AF AMER M121,African American Studies M121,MW,11:00 am,12:15 pm,PUB AFF,02232,"Mays, K.T.",
217,AF AMER M158B,African American Studies M158B,TR,09:30 am,10:45 am,HAINES,00118,"Stevenson, B.; Lopez, A.G.",
218,AF AMER 184A,African American Studies 184A,T,05:00 pm,06:50 pm,BUNCHE,01265,"Paul, K.N.; Lord, P.F.; Fletcher, J.; Thomas Tobin, C.",
219,AF AMER 188A,African American Studies 188A,WF,10:00 am,01:00 pm,,,"Bain, B.R.",
220,AF AMER C191,African American Studies C191,TR,04:00 pm,05:50 pm,HAINES,00110,"Perry, K.",
221,AF AMER C191,African American Studies C191,T,11:00 am,01:50 pm,HAINES,00122,"Edu, U.F.",
222,AF AMER 197,African American Studies 197,VAR,12:00 am,12:00 am,,,"Frasure, L.",
223,AF AMER 197,African American Studies 197,VAR,12:00 am,12:00 am,,,"Bain, B.R.",
224,AF AMER 198A,African American Studies 198A,VAR,12:00 am,12:00 am,,,"Frasure, L.",
225,AF AMER 199,African American Studies 199,VAR,12:00 am,12:00 am,,,"Keyes, C.L.",
226,AF AMER 199,African American Studies 199,VAR,12:00 am,12:00 am,,,"Stevenson, B.",
227,AF AMER 199,African American Studies 199,VAR,12:00 am,12:00 am,,,"Frasure, L.",
228,AF AMER 199,African American Studies 199,VAR,12:00 am,12:00 am,,,"Streeter, C.A.",
229,AF AMER 199,African American Studies 199,VAR,12:00 am,12:00 am,,,"Bain, B.R.",
230,AF AMER 201A,African American Studies 201A,TR,12:00 pm,01:50 pm,KAUFMAN,00136,"Perry, K.",
231,AF AMER M256,African American Studies M256,T,12:00 pm,02:50 pm,DODD,00275,"Barber, T.E.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['African American Studies CM235A', 'African American Studies CM235B']}]}, 'corequisites': None}"
232,AF AMER C291,African American Studies C291,TR,04:00 pm,05:50 pm,HAINES,00110,"Perry, K.",
233,AF AMER C291,African American Studies C291,T,11:00 am,01:50 pm,HAINES,00122,"Edu, U.F.",
234,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Allen, W.",
235,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Bain, B.R.",
236,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Brown, S.D.",
237,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Carbado, D.W.",
238,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Due, T.P.",
239,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Edu, U.F.",
240,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Goyal, Y.",
241,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Haley, S.",
242,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Harris, C.I.",
243,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Hudson, P.J.",
244,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Hunt, D.M.",
245,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Hunter, M.",
246,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Johnson, G.",
247,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Kelley, R.D.",
248,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Keyes, C.L.",
249,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Lytle Hernandez, K",
250,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Noble, S.U.",
251,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Odinga, S.O.",
252,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Pierre, J.",
253,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Stevenson, B.",
254,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Streeter, C.A.",
255,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Tunstall, J.D.",
256,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Yarborough, R.A.",
257,AF AMER 596,African American Studies 596,UNSCHED,12:00 am,12:00 am,,,"Young, A.",
258,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Allen, W.",
259,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Bain, B.R.",
260,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Brown, S.D.",
261,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Carbado, D.W.",
262,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Edu, U.F.",
263,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Goyal, Y.",
264,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Haley, S.",
265,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Harris, C.I.",
266,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Hudson, P.J.",
267,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Hunt, D.M.",
268,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Hunter, M.",
269,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Johnson, G.",
270,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Kelley, R.D.",
271,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Keyes, C.L.",
272,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Lacayo, C.O.",
273,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Lytle Hernandez, K",
274,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"McMillan, U.G.",
275,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Noble, S.U.",
276,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Noguera, P.A.",
277,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Odinga, S.O.",
278,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Pierre, J.",
279,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Stevenson, B.",
280,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Streeter, C.A.",
281,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Yarborough, R.A.",
282,AF AMER 597,African American Studies 597,UNSCHED,12:00 am,12:00 am,,,"Young, A.",
283,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Allen, W.",
284,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Bain, B.R.",
285,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Brown, S.D.",
286,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Carbado, D.W.",
287,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Edu, U.F.",
288,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Goyal, Y.",
289,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Haley, S.",
290,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Harris, C.I.",
291,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Hudson, P.J.",
292,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Hunt, D.M.",
293,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Hunter, M.",
294,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Johnson, G.",
295,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Kelley, R.D.",
296,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Keyes, C.L.",
297,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Lacayo, C.O.",
298,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Lytle Hernandez, K",
299,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"McMillan, U.G.",
300,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Noble, S.U.",
301,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Noguera, P.A.",
302,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Odinga, S.O.",
303,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Pierre, J.",
304,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Rogers, M.L.",
305,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Stevenson, B.",
306,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Streeter, C.A.",
307,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Yarborough, R.A.",
308,AF AMER 598,African American Studies 598,UNSCHED,12:00 am,12:00 am,,,"Young, A.",
309,AFRC ST 201A,African Studies 201A,T,03:00 pm,05:50 pm,BUNCHE,02168,"Apter, A.H.",
310,AFRC ST 596,African Studies 596,UNSCHED,12:00 am,12:00 am,,,"Apter, A.H.",
311,AFRC ST 596,African Studies 596,UNSCHED,12:00 am,12:00 am,,,"Keller, E.J.",
312,AFRC ST 597,African Studies 597,UNSCHED,12:00 am,12:00 am,,,"Apter, A.H.",
313,AFRC ST 598,African Studies 598,UNSCHED,12:00 am,12:00 am,,,"Apter, A.H.",
314,AFRC ST 598,African Studies 598,UNSCHED,12:00 am,12:00 am,,,"Keller, E.J.",
315,AM IND M10,American Indian Studies M10,TR,08:00 am,09:15 am,KAPLAN,00169,"Taitano Delisle, C",
325,AM IND M123,American Indian Studies M123,MW,11:00 am,12:15 pm,PUB AFF,02232,"Mays, K.T.",
329,AM IND M161,American Indian Studies M161,M,01:00 pm,03:50 pm,KAUFMAN,00101,"Diaz, V.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['American Indian Studies M10', 'Sociology 1']}]}, 'corequisites': None}"
330,AM IND M187A,American Indian Studies M187A,TR,11:00 am,12:15 pm,PUB AFF,02250,"Dorsey, K.B.",
331,AM IND 261,American Indian Studies 261,,,,,,"Diaz, V.",
332,AM IND 265,American Indian Studies 265,MTW,01:45 pm,03:10 pm,,,"Riley, A.R.",
333,AM IND 265B,American Indian Studies 265B,TR,12:10 pm,01:35 pm,,,"Riley, A.R.","{'prerequisites': {'type': 'AND', 'conditions': ['American Indian Studies M265A']}, 'corequisites': None}"
334,AM IND M267,American Indian Studies M267,MTR,01:45 pm,03:10 pm,,,"Van Schilfgaarde,","{'prerequisites': {'type': 'AND', 'conditions': ['American Indian Studies M238A', {'type': 'OR', 'conditions': ['American Indian Studies 238B']}, 'American Indian Studies M265A', 'American Indian Studies 265B']}, 'corequisites': None}"
