index,course_id,full_course_id,days_of_wk_cd,meet_strt_tm,meet_stop_tm,meet_bldg_cd,meet_room_cd,instructors,requisites_logic
4980,COMM 599,Communication 599,UNSCHED,12:00 am,12:00 am,,,"Stroessner, S.J.",
4981,COMM 599,Communication 599,UNSCHED,12:00 am,12:00 am,,,"Warlaumont, A.S.",
4982,ORL BIO 201C,Dentistry 201C,MWF,12:00 pm,12:50 pm,DENT,A03011,"Hu, S.",
4983,ORL BIO 207,Dentistry 207,R,12:00 pm,01:50 pm,,,"Hu, J.K.",
4984,ORL BIO 209,Dentistry 209,M,05:30 pm,07:20 pm,,,"Maida, C.A.",
4985,ORL BIO 260,Dentistry 260,T,12:00 pm,12:50 pm,DENT,A03011,"Wang, C.",
4986,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Aghaloo, T.L.",
4987,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Atchison, K.",
4988,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Hong, C.",
4989,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Hu, J.K.",
4990,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Hu, S.",
4991,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Jewett, A.",
4992,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Kang, M.K.",
4993,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Kim, R.H.",
4994,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Kim, Y.",
4995,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Klokkevold, P.",
4996,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Lee, M.",
4997,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Lux, R.",
4998,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Maida, C.A.",
4999,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Mallya, S.M.",
5000,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Messadi, D.V.",
5001,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Moon, W.",
5002,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Moshaverinia, A.",
5003,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Nishimura, I.",
5005,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Ogawa, T.",
5006,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Park, N.",
5007,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Pirih, F.Q.",
5008,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Shi, W.",
5009,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Shin, K.",
5010,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Soo, C.",
5011,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Spigelman, I.",
5012,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Tetradis, S.",
5013,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Ting, K.",
5014,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Ton-That, H.",
5015,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Wang, C.",
5016,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"White, S.",
5017,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Wong, D.T.",
5018,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Wu, B.M.",
5019,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Yu, B.",
5020,ORL BIO 596,Dentistry 596,UNSCHED,12:00 am,12:00 am,,,"Zhang, X.",
5021,ORL BIO 596,Dentistry 596,,,,,,"Kapila, Y.L.",
5022,ORL BIO 596,Dentistry 596,VAR,12:00 am,12:00 am,,,"Kapila, S.D.",
5023,ORL BIO 596,Dentistry 596,VAR,12:00 am,12:00 am,,,"Chang, J.",
5024,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Aghaloo, T.L.",
5025,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Hu, J.K.",
5026,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Hu, S.",
5027,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Jewett, A.",
5028,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Kang, M.K.",
5029,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Kim, R.H.",
5030,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Kim, Y.",
5031,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Lee, M.",
5032,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Lux, R.",
5033,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Mallya, S.M.",
5034,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Moshaverinia, A.",
5035,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Nishimura, I.",
5037,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Pirih, F.Q.",
5038,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Shi, W.",
5039,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Shin, K.",
5040,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Soo, C.",
5041,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Spigelman, I.",
5042,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Tetradis, S.",
5043,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Ting, K.",
5044,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Ton-That, H.",
5045,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Wang, C.",
5046,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Wong, D.T.",
5047,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Wu, B.M.",
5048,ORL BIO 597,Dentistry 597,UNSCHED,12:00 am,12:00 am,,,"Yu, B.",
5049,ORL BIO 597,Dentistry 597,VAR,12:00 am,12:00 am,,,"Chang, J.",
5050,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Atchison, K.",
5051,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Hong, C.",
5052,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Hu, J.K.",
5053,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Hu, S.",
5054,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Jewett, A.",
5055,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Kang, M.K.",
5056,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Kim, R.H.",
5057,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Kim, Y.",
5058,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Klokkevold, P.",
5059,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Lee, M.",
5060,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Lux, R.",
5061,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Mallya, S.M.",
5062,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Messadi, D.V.",
5063,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Moon, W.",
5064,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Moshaverinia, A.",
5065,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Nishimura, I.",
5067,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Ogawa, T.",
5068,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Park, N.",
5069,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Pirih, F.Q.",
5070,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Shi, W.",
5071,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Shin, K.",
5072,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Spigelman, I.",
5073,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Tetradis, S.",
5074,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Ting, K.",
5075,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Ton-That, H.",
5076,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Wang, C.",
5077,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"White, S.",
5078,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Wu, B.M.",
5079,ORL BIO 598,Dentistry 598,UNSCHED,12:00 am,12:00 am,,,"Zhang, X.",
5080,ORL BIO 598,Dentistry 598,VAR,12:00 am,12:00 am,,,"Afzali, P.",
5081,ORL BIO 598,Dentistry 598,VAR,12:00 am,12:00 am,,,"Ogawa, T.",
5082,ORL BIO 598,Dentistry 598,VAR,12:00 am,12:00 am,,,"Chang, J.",
5083,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Aghaloo, T.L.",
5084,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Hu, J.K.",
5085,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Hu, S.",
5086,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Jewett, A.",
5087,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Kang, M.K.",
5088,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Kim, Y.",
5089,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Lux, R.",
5090,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Mallya, S.M.",
5091,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Moshaverinia, A.",
5092,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Nishimura, I.",
5093,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Pirih, F.Q.",
5094,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Shi, W.",
5095,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Shin, K.",
5096,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Spigelman, I.",
5097,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Tetradis, S.",
5098,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Ting, K.",
5099,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Ton-That, H.",
5100,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Wang, C.",
5101,ORL BIO 599,Dentistry 599,UNSCHED,12:00 am,12:00 am,,,"Wong, D.T.",
5102,ORL BIO 599,Dentistry 599,VAR,12:00 am,12:00 am,,,"Chang, J.",
5103,DESMA 7,Design / Media Arts 7,W,09:00 am,11:50 am,BROAD,02100A,"O Grady, D.K.",
5108,DESMA 9,Design / Media Arts 9,VAR,,,ONLINE,00000AS,"Vesna, V.; TA",
5112,DESMA 21,Design / Media Arts 21,TR,09:00 am,11:50 am,BROAD,04250,"Malabre, S.B.; TA",
5113,DESMA 22,Design / Media Arts 22,MW,02:00 pm,04:50 pm,BROAD,02250,"Esposito, P.C.; TA",
5114,DESMA 24,Design / Media Arts 24,MW,02:00 pm,04:50 pm,BROAD,04240,"Kumar, A.; TA",
5115,DESMA 28,Design / Media Arts 28,TR,09:00 am,11:50 am,BROAD,04230,"Badger, C.; TA",
5116,DESMA 104,Design / Media Arts 104,F,09:00 am,11:50 am,PUB AFF,02270,"Lunenfeld, P.B.; TA",
5117,DESMA 116,Design / Media Arts 116,MW,09:00 am,11:50 am,BROAD,04230,"Anderson, C.; TA","{'prerequisites': {'type': 'AND', 'conditions': ['Design / Media Arts 21', 'Design / Media Arts 22', 'Design / Media Arts 24', 'Design / Media Arts 25', 'Design / Media Arts 28', {'type': 'OR', 'conditions': ['Design / Media Arts 101', 'Design / Media Arts 104']}]}, 'corequisites': None}"
5118,DESMA 126,Design / Media Arts 126,TR,09:00 am,11:50 am,BROAD,04240,"Chai, H.; TA","{'prerequisites': {'type': 'AND', 'conditions': ['Design / Media Arts 24', {'type': 'OR', 'conditions': ['Design / Media Arts 101', 'Design / Media Arts 104']}]}, 'corequisites': None}"
5119,DESMA 127,Design / Media Arts 127,TR,02:00 pm,04:50 pm,BROAD,04230,"Caravello, J.B.; TA","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Design / Media Arts 101']}, 'Design / Media Arts 104', 'Design / Media Arts 131']}, 'corequisites': None}"
5120,DESMA 131,Design / Media Arts 131,MW,02:00 pm,04:50 pm,BROAD,04230,"Browning, B.; TA","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Design / Media Arts 101', 'Design / Media Arts 104']}]}, 'corequisites': None}"
5121,DESMA 146,Design / Media Arts 146,MW,09:00 am,11:50 am,BROAD,04250,"Mendez, R.; TA","{'prerequisites': {'type': 'AND', 'conditions': ['Design / Media Arts 25', 'Design / Media Arts 140', 'Design / Media Arts 145']}, 'corequisites': None}"
5122,DESMA 150,Design / Media Arts 150,F,09:00 am,11:50 am,BROAD,04250,"Elliott, B.A.",
5123,DESMA 159,Design / Media Arts 159,TR,02:00 pm,04:50 pm,BROAD,04240,"Vesna, V.; TA","{'prerequisites': {'type': 'AND', 'conditions': ['Design / Media Arts 8', 'Design / Media Arts 10', 'Design / Media Arts 21', 'Design / Media Arts 22', 'Design / Media Arts 24', 'Design / Media Arts 25', 'Design / Media Arts 28', 'Design / Media Arts 101', 'Design / Media Arts 104', {'type': 'OR', 'conditions': ['Design / Media Arts 160', 'Design / Media Arts 171', 'Design / Media Arts 172', 'Design / Media Arts 173']}]}, 'corequisites': None}"
5124,DESMA 159,Design / Media Arts 159,TR,02:00 pm,04:50 pm,BROAD,04220,"McWilliams, C.B.; TA","{'prerequisites': {'type': 'AND', 'conditions': ['Design / Media Arts 8', 'Design / Media Arts 10', 'Design / Media Arts 21', 'Design / Media Arts 22', 'Design / Media Arts 24', 'Design / Media Arts 25', 'Design / Media Arts 28', 'Design / Media Arts 101', 'Design / Media Arts 104', {'type': 'OR', 'conditions': ['Design / Media Arts 160', 'Design / Media Arts 171', 'Design / Media Arts 172', 'Design / Media Arts 173']}]}, 'corequisites': None}"
5125,DESMA 159,Design / Media Arts 159,TR,02:00 pm,04:50 pm,BROAD,04250,"Seu, M.; TA","{'prerequisites': {'type': 'AND', 'conditions': ['Design / Media Arts 8', 'Design / Media Arts 10', 'Design / Media Arts 21', 'Design / Media Arts 22', 'Design / Media Arts 24', 'Design / Media Arts 25', 'Design / Media Arts 28', 'Design / Media Arts 101', 'Design / Media Arts 104', {'type': 'OR', 'conditions': ['Design / Media Arts 160', 'Design / Media Arts 171', 'Design / Media Arts 172', 'Design / Media Arts 173']}]}, 'corequisites': None}"
5126,DESMA 160,Design / Media Arts 160,TR,09:00 am,11:50 am,BROAD,04220,"Mital, P.K.; TA","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Design / Media Arts 101', 'Design / Media Arts 104']}]}, 'corequisites': None}"
5127,DESMA 195A,Design / Media Arts 195A,VAR,12:00 am,12:00 am,,,"Caravello, J.B.",
5128,DESMA 199,Design / Media Arts 199,VAR,12:00 am,12:00 am,,,"McWilliams, C.B.",
5129,DESMA 199,Design / Media Arts 199,VAR,12:00 am,12:00 am,,,"Lunenfeld, P.B.",
5130,DESMA 252C,Design / Media Arts 252C,TR,09:00 am,11:50 am,BROAD,02250,"McWilliams, C.B.","{'prerequisites': {'type': 'AND', 'conditions': ['Design / Media Arts 252A']}, 'corequisites': None}"
5131,DESMA 289,Design / Media Arts 289,M,12:20 pm,01:50 pm,BROAD,03261,"Huhtamo, E.I.",
5132,DESMA 403,Design / Media Arts 403,W,05:00 pm,07:50 pm,BROAD,01250,"McWilliams, C.B.",
5133,DESMA 404,Design / Media Arts 404,VAR,12:00 am,12:00 am,,,"Stern, E.I.",
5134,DESMA 404,Design / Media Arts 404,VAR,12:00 am,12:00 am,,,"Caravello, J.B.",
5135,DESMA 404,Design / Media Arts 404,VAR,12:00 am,12:00 am,,,"Seu, M.",
5136,DESMA 404,Design / Media Arts 404,VAR,12:00 am,12:00 am,,,"Vesna, V.",
5137,DESMA 596,Design / Media Arts 596,UNSCHED,12:00 am,12:00 am,,,"Caravello, J.B.",
5138,DESMA 596,Design / Media Arts 596,UNSCHED,12:00 am,12:00 am,,,"Huhtamo, E.I.",
5139,DESMA 596,Design / Media Arts 596,UNSCHED,12:00 am,12:00 am,,,"Lunenfeld, P.B.",
5140,DESMA 596,Design / Media Arts 596,UNSCHED,12:00 am,12:00 am,,,"McCarthy, L.L.",
5141,DESMA 596,Design / Media Arts 596,UNSCHED,12:00 am,12:00 am,,,"McWilliams, C.B.",
5142,DESMA 596,Design / Media Arts 596,UNSCHED,12:00 am,12:00 am,,,"Mendez, R.",
5143,DESMA 596,Design / Media Arts 596,UNSCHED,12:00 am,12:00 am,,,"Reas, C.",
5144,DESMA 596,Design / Media Arts 596,UNSCHED,12:00 am,12:00 am,,,"Seu, M.",
5145,DESMA 596,Design / Media Arts 596,UNSCHED,12:00 am,12:00 am,,,"Stern, E.I.",
5146,DESMA 596,Design / Media Arts 596,UNSCHED,12:00 am,12:00 am,,,"Vesna, V.",
5147,DESMA 597,Design / Media Arts 597,UNSCHED,12:00 am,12:00 am,,,"Stern, E.I.",
5148,DGT HUM 101,Digital Humanities 101,TR,09:30 am,10:45 am,HAINES,A00002,"Sabo, N.",
5153,DGT HUM 110,Digital Humanities 110,TR,12:30 pm,01:45 pm,ROLFE,02118,"Sabo, N.","{'prerequisites': {'type': 'AND', 'conditions': ['Digital Humanities 101']}, 'corequisites': None}"
5154,DGT HUM 150,Digital Humanities 150,W,11:00 am,01:50 pm,ROLFE,02118,"Joudah, N.A.","{'prerequisites': {'type': 'AND', 'conditions': ['Digital Humanities 101']}, 'corequisites': None}"
5155,DGT HUM 150,Digital Humanities 150,M,04:00 pm,06:50 pm,ROLFE,02118,"Herz, B.","{'prerequisites': {'type': 'AND', 'conditions': ['Digital Humanities 101']}, 'corequisites': None}"
5156,DGT HUM M155,Digital Humanities M155,MW,12:30 pm,01:45 pm,DODD,00146,"Nguyen, K.",
5157,DGT HUM 187,Digital Humanities 187,MW,09:30 am,10:45 am,ROLFE,02118,"Kurtz, W.","{'prerequisites': {'type': 'AND', 'conditions': ['Digital Humanities 101']}, 'corequisites': None}"
5158,DGT HUM 187,Digital Humanities 187,W,02:00 pm,04:50 pm,ROLFE,02118,"Sabo, N.","{'prerequisites': {'type': 'AND', 'conditions': ['Digital Humanities 101']}, 'corequisites': None}"
5159,DGT HUM 187,Digital Humanities 187,TR,11:00 am,12:15 pm,ROLFE,02118,"Posner, M.","{'prerequisites': {'type': 'AND', 'conditions': ['Digital Humanities 101']}, 'corequisites': None}"
5160,DGT HUM 250,Digital Humanities 250,M,11:00 am,01:50 pm,ROLFE,02118,"Kurtz, W.","{'prerequisites': {'type': 'AND', 'conditions': ['Digital Humanities 201']}, 'corequisites': None}"
5161,DGT HUM 250,Digital Humanities 250,W,11:00 am,01:50 pm,,,"Joudah, N.A.","{'prerequisites': {'type': 'AND', 'conditions': ['Digital Humanities 201']}, 'corequisites': None}"
5162,DGT HUM 250,Digital Humanities 250,MW,09:30 am,10:45 am,,,"Kurtz, W.","{'prerequisites': {'type': 'AND', 'conditions': ['Digital Humanities 201']}, 'corequisites': None}"
5163,DGT HUM 596,Digital Humanities 596,UNSCHED,12:00 am,12:00 am,,,"de Zubiaurre, M.T.",
5164,DGT HUM 596,Digital Humanities 596,UNSCHED,12:00 am,12:00 am,,,"Pilshchikov, I.",
5165,DGT HUM 596,Digital Humanities 596,UNSCHED,12:00 am,12:00 am,,,"Posner, M.",
5166,DGT HUM 596,Digital Humanities 596,UNSCHED,12:00 am,12:00 am,,,"Presner, T.S.",
5167,DIS STD 19,Disability Studies 19,T,06:00 pm,08:00 pm,HAINES,A00020,"Shirazipour, C.",
5168,DIS STD 101W,Disability Studies 101W,T,04:00 pm,05:50 pm,HAINES,00220,"Hernandez, F.A.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['English Composition 3', 'English as A Second Language 36']}]}, 'corequisites': None}"
5175,DIS STD M157,Disability Studies M157,MW,11:00 am,12:50 pm,KAUFMAN,00240,"Marks, V.E.",
5176,DIS STD M187D,Disability Studies M187D,TR,12:30 pm,01:45 pm,PUB AFF,02250,"Lewis, B.",
5177,DIS STD 191,Disability Studies 191,M,01:00 pm,03:50 pm,PUB AFF,02317,"Tanio, N.A.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Disability Studies 101', 'Disability Studies 101W']}]}, 'corequisites': None}"
5178,DIS STD 191,Disability Studies 191,R,04:00 pm,06:50 pm,MS,05127,"Hernandez, F.A.","{'prerequisites': {'type': 'AND', 'conditions': [{'type': 'OR', 'conditions': ['Disability Studies 101', 'Disability Studies 101W']}]}, 'corequisites': None}"
5179,DIS STD 195CE,Disability Studies 195CE,VAR,12:00 am,12:00 am,,,"Marks, V.E.; Vaughn, A.M.",
5180,DIS STD 199B,Disability Studies 199B,VAR,12:00 am,12:00 am,,,"Stivers, T.J.","{'prerequisites': {'type': 'AND', 'conditions': ['Disability Studies 199A']}, 'corequisites': None}"
5181,MOL TOX 211C,Environmental and Molecular Toxicology 211C,M,12:00 pm,12:50 pm,PUB HLT,61269,"Hankinson, O.",
5182,MOL TOX 296B,Environmental and Molecular Toxicology 296B,UNSCHED,12:00 am,12:00 am,,,"Hankinson, O.",
5183,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Allard, P.",
5185,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Andrews, A.M.",
5186,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Araujo, J.A.",
5187,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Bronstein, J.",
5188,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Chaudhuri, G.",
5189,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Chesselet, M.",
5190,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Clarke, C.F.",
5191,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Collins, M.D.",
5192,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Glasgow, B.J.",
5193,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Godwin, H.",
5194,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Guo, M.",
5195,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Hankinson, O.",
5196,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Ignarro, L.J.",
5197,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Jacobs, J.P.",
5198,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Krantz, D.E.",
5199,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Mahendra, S.",
5200,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"McEvoy, M.M.",
5201,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Melega, W.P.",
5202,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Merchant, S.",
5203,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Miller, J.H.",
5204,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Pajonk, F.",
5205,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Pandol, S.J.",
5206,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Paulson, S.E.",
5207,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Reddy, S.T.",
5208,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Rehan, V.K.",
5209,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Ritz, B.R.",
5210,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Robbins, W.A.",
5211,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Roth, M.D.",
5212,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Schiestl, R.H.",
5213,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Singh, R.R.",
5214,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Yang, X.",
5215,MOL TOX 596,Environmental and Molecular Toxicology 596,UNSCHED,12:00 am,12:00 am,,,"Zhang, Z.",
5216,MOL TOX 597,Environmental and Molecular Toxicology 597,UNSCHED,12:00 am,12:00 am,,,"Allard, P.",
5217,MOL TOX 597,Environmental and Molecular Toxicology 597,UNSCHED,12:00 am,12:00 am,,,"Andrews, A.M.",
5218,MOL TOX 597,Environmental and Molecular Toxicology 597,UNSCHED,12:00 am,12:00 am,,,"Bronstein, J.",
5219,MOL TOX 597,Environmental and Molecular Toxicology 597,UNSCHED,12:00 am,12:00 am,,,"Chaudhuri, G.",
5220,MOL TOX 597,Environmental and Molecular Toxicology 597,UNSCHED,12:00 am,12:00 am,,,"Chesselet, M.",
